Code,Area,Date,Municipality,Use,Stratum,Consumption
C0UELO0,U,2016-04-30,EL ROSARIO,Official,0,4483.024
C0UELC0,U,2015-02-28,EL ROSARIO,Commercial,0,4484.821
C0UPOLR2,U,2010-12-31,POLICARPA,Residential,2,4486.219
C0UPOLR2,U,2015-01-31,POLICARPA,Residential,2,4496.825
C1RPOLE0,R,2013-12-31,POLICARPA,Special,0,4497.112
C0ULEIO0,U,2013-02-28,LEIVA,Official,0,4500.042
8RBARO0,R,2011-07-31,BARBACOAS,Official,0,4500.046
C0ULEIO0,U,2011-12-31,LEIVA,Official,0,4502.976
C0UELO0,U,2016-03-31,EL ROSARIO,Official,0,4515.613
0RUROBO0,U,2014-07-31,ROBERTO PAYAN,Official,0,4518.394
C0ULEIE0,U,2015-09-30,LEIVA,Special,0,4531.876
0RRROBR1,R,2013-06-30,ROBERTO PAYAN,Residential,1,4547.963
0RRROBR1,R,2014-05-31,ROBERTO PAYAN,Residential,1,4564.882
C1RPOLE0,R,2014-04-30,POLICARPA,Special,0,4573.68
C0UELE0,U,2013-04-30,EL ROSARIO,Special,0,4575.126
8RBARO0,R,2015-06-30,BARBACOAS,Official,0,4575.644
C0ULEIE0,U,2015-08-31,LEIVA,Special,0,4594.619
C0ULEIE0,U,2013-02-28,LEIVA,Special,0,4596.507
0RUROBO0,U,2014-10-31,ROBERTO PAYAN,Official,0,4600.093
C0ULEIO0,U,2016-05-31,LEIVA,Official,0,4612.529
C0ULEIE0,U,2015-04-30,LEIVA,Special,0,4612.62
C0ULEIO0,U,2013-04-30,LEIVA,Official,0,4619.194
C0UCUMR2,U,2015-11-30,CUMBITARA,Residential,2,4619.44
C1RPOLE0,R,2014-08-31,POLICARPA,Special,0,4621.305
C1RPOLE0,R,2016-01-31,POLICARPA,Special,0,4626.728
0RUROBO0,U,2016-01-31,ROBERTO PAYAN,Official,0,4645.522
C1RPOLE0,R,2016-05-31,POLICARPA,Special,0,4650.746
C1RPOLE0,R,2012-11-30,POLICARPA,Special,0,4659.062
C3RELE0,R,2014-07-31,EL ROSARIO,Special,0,4659.57
8RBARO0,R,2016-03-31,BARBACOAS,Official,0,4668.419
C0ULEIE0,U,2012-12-31,LEIVA,Special,0,4676.865
C0UELO0,U,2016-01-31,EL ROSARIO,Official,0,4688.624
C0UELE0,U,2013-02-28,EL ROSARIO,Special,0,4707.856
0RRROBR1,R,2015-08-31,ROBERTO PAYAN,Residential,1,4712.882
C0UELO0,U,2015-09-30,EL ROSARIO,Official,0,4713.671
0RRROBR1,R,2013-12-31,ROBERTO PAYAN,Residential,1,4744.599
C0ULEIO0,U,2011-07-31,LEIVA,Official,0,4749.983
C0ULEIO0,U,2016-04-30,LEIVA,Official,0,4753.789
C0ULEIE0,U,2016-04-30,LEIVA,Special,0,4753.79
C0UELE0,U,2013-01-31,EL ROSARIO,Special,0,4754.433
0RRROBR1,R,2014-04-30,ROBERTO PAYAN,Residential,1,4763.372
C0ULEIO0,U,2016-02-29,LEIVA,Official,0,4767.428
0RUROBO0,U,2016-03-31,ROBERTO PAYAN,Official,0,4777.274
C0UPOLR2,U,2015-03-31,POLICARPA,Residential,2,4780.569
C0ULEIO0,U,2016-01-31,LEIVA,Official,0,4799.136
C0UELO0,U,2015-11-30,EL ROSARIO,Official,0,4799.546
C0ULEIE0,U,2014-02-28,LEIVA,Special,0,4803.861
C1UPOLR1,U,2011-07-31,POLICARPA,Residential,1,4805.191
C0UELO0,U,2016-05-31,EL ROSARIO,Official,0,4805.489
8RBARO0,R,2012-03-31,BARBACOAS,Official,0,4808.249
0RRROBR1,R,2014-07-31,ROBERTO PAYAN,Residential,1,4808.592
C0UPOLE0,U,2013-03-31,POLICARPA,Special,0,4815.415
C0UELC0,U,2015-04-30,EL ROSARIO,Commercial,0,4828.172
C0UPOLE0,U,2014-07-31,POLICARPA,Special,0,4837.561
C0UCUMR2,U,2014-04-30,CUMBITARA,Residential,2,4853.569
8RBARO0,R,2012-08-31,BARBACOAS,Official,0,4858.305
0RUROBO0,U,2013-01-31,ROBERTO PAYAN,Official,0,4873.973
C0RPOLR1,R,2010-12-31,POLICARPA,Residential,1,4874.43
0RRROBR1,R,2013-07-31,ROBERTO PAYAN,Residential,1,4879.173
C1RPOLE0,R,2014-05-31,POLICARPA,Special,0,4888.107
C3RELE0,R,2014-06-30,EL ROSARIO,Special,0,4895.11
C0ULEIO0,U,2011-11-30,LEIVA,Official,0,4903.503
C0UELO0,U,2015-06-30,EL ROSARIO,Official,0,4904.451
C0UELE0,U,2013-08-31,EL ROSARIO,Special,0,4916.883
C0ULEIR2,U,2015-10-31,LEIVA,Residential,2,4917.489
C0UPOLR2,U,2012-02-29,POLICARPA,Residential,2,4929.467
0RRROBR1,R,2015-06-30,ROBERTO PAYAN,Residential,1,4931.239
0RUROBO0,U,2012-11-30,ROBERTO PAYAN,Official,0,4934.889
C0UELC0,U,2014-11-30,EL ROSARIO,Commercial,0,4937.17
C0UPOLR2,U,2011-02-28,POLICARPA,Residential,2,4941.935
C0ULEIE0,U,2013-01-31,LEIVA,Special,0,4951.318
0RUROBO0,U,2014-01-31,ROBERTO PAYAN,Official,0,4953.5
8RBARO0,R,2015-08-31,BARBACOAS,Official,0,4956.146
C0ULEIO0,U,2011-09-30,LEIVA,Official,0,4956.848
C0ULEIE0,U,2015-07-31,LEIVA,Special,0,4973.746
C0ULEIO0,U,2011-06-30,LEIVA,Official,0,4976.282
8RBARO0,R,2012-05-31,BARBACOAS,Official,0,4979.44
0MUMAGO0,U,2016-05-31,MAGUI,Official,0,4987.243
C0ULEIE0,U,2014-06-30,LEIVA,Special,0,4987.332
C0UELC0,U,2015-03-31,EL ROSARIO,Commercial,0,4990.626
8RBARO0,R,2014-10-31,BARBACOAS,Official,0,4991.446
0RRROBR1,R,2014-06-30,ROBERTO PAYAN,Residential,1,5001.136
C0ULEIO0,U,2016-03-31,LEIVA,Official,0,5002.97
C0ULEIO0,U,2012-01-31,LEIVA,Official,0,5015.305
0RUROBO0,U,2014-09-30,ROBERTO PAYAN,Official,0,5026.726
C0ULEIR2,U,2015-07-31,LEIVA,Residential,2,5027.376
C0UELO0,U,2015-12-31,EL ROSARIO,Official,0,5037.416
C0ULEIO0,U,2014-04-30,LEIVA,Official,0,5042.278
C0RPOLR1,R,2011-02-28,POLICARPA,Residential,1,5042.675
0RRROBR1,R,2015-07-31,ROBERTO PAYAN,Residential,1,5043.368
C0UPOLR2,U,2011-07-31,POLICARPA,Residential,2,5049.897
C0UELE0,U,2013-10-31,EL ROSARIO,Special,0,5050.185
C1RPOLE0,R,2015-07-31,POLICARPA,Special,0,5061.159
C0UELE0,U,2012-12-31,EL ROSARIO,Special,0,5061.529
C0ULEIE0,U,2014-08-31,LEIVA,Special,0,5067.212
C0UELC0,U,2015-12-31,EL ROSARIO,Commercial,0,5068.239
0RUROBO0,U,2015-04-30,ROBERTO PAYAN,Official,0,5069.96
C0RELR1,R,2012-08-31,EL ROSARIO,Residential,1,5080.287
C0ULEIR2,U,2016-01-31,LEIVA,Residential,2,5085.246
0RUROBO0,U,2015-12-31,ROBERTO PAYAN,Official,0,5089.451
C0UCUMR2,U,2014-06-30,CUMBITARA,Residential,2,5092.531
C0ULEIE0,U,2013-05-31,LEIVA,Special,0,5094.36
C0UCUMR2,U,2015-08-31,CUMBITARA,Residential,2,5097.851
C0UELC0,U,2016-04-30,EL ROSARIO,Commercial,0,5100.906
8RBARO0,R,2011-04-30,BARBACOAS,Official,0,5124.808
0RUROBO0,U,2015-03-31,ROBERTO PAYAN,Official,0,5130.295
0RRROBR1,R,2015-10-31,ROBERTO PAYAN,Residential,1,5133.333
8RBARO0,R,2011-06-30,BARBACOAS,Official,0,5134.165
8RBARO0,R,2013-04-30,BARBACOAS,Official,0,5141.41
C0UELC0,U,2016-03-31,EL ROSARIO,Commercial,0,5147.758
C1RPOLE0,R,2015-12-31,POLICARPA,Special,0,5148.88
0RRROBR1,R,2014-12-31,ROBERTO PAYAN,Residential,1,5150.038
C0ULEIE0,U,2015-05-31,LEIVA,Special,0,5150.542
C0ULEIR2,U,2015-12-31,LEIVA,Residential,2,5161.225
C0UELE0,U,2013-03-31,EL ROSARIO,Special,0,5168.69
C0UELC0,U,2015-05-31,EL ROSARIO,Commercial,0,5170.008
8RBARO0,R,2011-08-31,BARBACOAS,Official,0,5195.68
C0UELE0,U,2013-07-31,EL ROSARIO,Special,0,5196.315
C0UELO0,U,2015-07-31,EL ROSARIO,Official,0,5200.414
8RBARO0,R,2015-12-31,BARBACOAS,Official,0,5219.239
C0UPOLR2,U,2012-12-31,POLICARPA,Residential,2,5220.61
C0RPOLR1,R,2011-04-30,POLICARPA,Residential,1,5229.218
C0ULEIR2,U,2015-08-31,LEIVA,Residential,2,5236.239
C0UCUMR1,U,2014-03-31,CUMBITARA,Residential,1,5250.683
C1RPOLE0,R,2012-10-31,POLICARPA,Special,0,5250.863
C1RPOLE0,R,2014-11-30,POLICARPA,Special,0,5262.471
C0ULEIO0,U,2013-09-30,LEIVA,Official,0,5264.253
C0UELC0,U,2016-01-31,EL ROSARIO,Commercial,0,5264.926
0RRROBR1,R,2015-02-28,ROBERTO PAYAN,Residential,1,5286.675
C0UELC0,U,2016-05-31,EL ROSARIO,Commercial,0,5286.913
C0UCUMR2,U,2015-06-30,CUMBITARA,Residential,2,5289.686
C0ULEIE0,U,2013-04-30,LEIVA,Special,0,5293.522
C0UELC0,U,2015-07-31,EL ROSARIO,Commercial,0,5306.185
C0ULEIR2,U,2015-11-30,LEIVA,Residential,2,5315.97
C0ULEIR2,U,2010-12-31,LEIVA,Residential,2,5331.502
C0ULEIE0,U,2014-01-31,LEIVA,Special,0,5333.082
C0UPOLR2,U,2011-10-31,POLICARPA,Residential,2,5342.172
0RUROBO0,U,2016-05-31,ROBERTO PAYAN,Official,0,5343.29
C0ULEIR2,U,2016-05-31,LEIVA,Residential,2,5347.917
C0UCUMR2,U,2012-12-31,CUMBITARA,Residential,2,5351.015
C0ULEIR2,U,2012-11-30,LEIVA,Residential,2,5351.902
C0UPOLR2,U,2011-06-30,POLICARPA,Residential,2,5356.777
C0UCUMR2,U,2016-05-31,CUMBITARA,Residential,2,5358.782
C0ULEIE0,U,2014-05-31,LEIVA,Special,0,5362.796
C0ULEIE0,U,2014-03-31,LEIVA,Special,0,5370.772
C0UELC0,U,2015-08-31,EL ROSARIO,Commercial,0,5372.127
0RRROBR1,R,2011-05-31,ROBERTO PAYAN,Residential,1,5373.451
0RUROBO0,U,2016-04-30,ROBERTO PAYAN,Official,0,5381.642
0RRROBR1,R,2014-10-31,ROBERTO PAYAN,Residential,1,5388.406
0RRROBR1,R,2014-08-31,ROBERTO PAYAN,Residential,1,5398.316
C0UELC0,U,2016-02-29,EL ROSARIO,Commercial,0,5410.349
C0UCUMR2,U,2015-09-30,CUMBITARA,Residential,2,5423.323
C0ULEIE0,U,2015-06-30,LEIVA,Special,0,5436.77
C0UPOLR2,U,2011-12-31,POLICARPA,Residential,2,5437.43
C0UPOLR2,U,2012-04-30,POLICARPA,Residential,2,5439.833
8RBARO0,R,2011-05-31,BARBACOAS,Official,0,5444.919
C0UELO0,U,2015-08-31,EL ROSARIO,Official,0,5444.971
0RRROBR1,R,2015-05-31,ROBERTO PAYAN,Residential,1,5447.127
8RBARO0,R,2013-05-31,BARBACOAS,Official,0,5460.46
C0UCUMR2,U,2014-08-31,CUMBITARA,Residential,2,5479.512
C1RPOLE0,R,2015-09-30,POLICARPA,Special,0,5487.282
C0UELC0,U,2015-10-31,EL ROSARIO,Commercial,0,5508.11
C0UCUMR2,U,2014-05-31,CUMBITARA,Residential,2,5508.901
8RBARO0,R,2012-07-31,BARBACOAS,Official,0,5512.58
C0ULEIE0,U,2013-07-31,LEIVA,Special,0,5517.811
C0ULEIR2,U,2014-09-30,LEIVA,Residential,2,5524.081
C1RPOLE0,R,2015-10-31,POLICARPA,Special,0,5528.498
C0UPOLR2,U,2011-03-31,POLICARPA,Residential,2,5532.473
C0UELC0,U,2015-06-30,EL ROSARIO,Commercial,0,5535.675
C0ULEIE0,U,2014-09-30,LEIVA,Special,0,5550.77
C0ULEIE0,U,2013-06-30,LEIVA,Special,0,5552.309
C0UELC0,U,2015-11-30,EL ROSARIO,Commercial,0,5563.015
C0ULEIR2,U,2015-04-30,LEIVA,Residential,2,5564.378
C0UPOLR2,U,2012-03-31,POLICARPA,Residential,2,5569.757
C0UPOLR2,U,2011-01-31,POLICARPA,Residential,2,5581.598
0RUROBO0,U,2012-10-31,ROBERTO PAYAN,Official,0,5582.801
0RRROBR1,R,2011-04-30,ROBERTO PAYAN,Residential,1,5584.382
C0ULEIR2,U,2015-06-30,LEIVA,Residential,2,5590.662
C0UPOLR2,U,2011-08-31,POLICARPA,Residential,2,5590.89
C0ULEIO0,U,2011-08-31,LEIVA,Official,0,5591.886
C0UELE0,U,2013-09-30,EL ROSARIO,Special,0,5603.853
C0ULEIE0,U,2014-07-31,LEIVA,Special,0,5615.214
C0UCUMR2,U,2014-09-30,CUMBITARA,Residential,2,5621.086
C1RPOLE0,R,2014-09-30,POLICARPA,Special,0,5621.66
C0ULEIE0,U,2014-12-31,LEIVA,Special,0,5622.959
C0UCUMR2,U,2016-04-30,CUMBITARA,Residential,2,5627.636
C0UCUMR2,U,2015-07-31,CUMBITARA,Residential,2,5644.341
8RBARO0,R,2015-11-30,BARBACOAS,Official,0,5646.981
C0ULEIR2,U,2012-10-31,LEIVA,Residential,2,5649.764
C0UCUMR2,U,2015-05-31,CUMBITARA,Residential,2,5662.497
C0UELE0,U,2013-06-30,EL ROSARIO,Special,0,5671.6
C0ULEIR2,U,2015-09-30,LEIVA,Residential,2,5671.995
C0UELR2,U,2011-06-30,EL ROSARIO,Residential,2,5676.218
C0RPOLR1,R,2011-10-31,POLICARPA,Residential,1,5680.077
C1RPOLE0,R,2014-10-31,POLICARPA,Special,0,5687.223
0RRROBR1,R,2014-01-31,ROBERTO PAYAN,Residential,1,5688.675
C0ULEIR2,U,2016-04-30,LEIVA,Residential,2,5708.206
C0UELO0,U,2015-05-31,EL ROSARIO,Official,0,5723.625
0RUROBO0,U,2014-12-31,ROBERTO PAYAN,Official,0,5725.169
C0ULEIR2,U,2015-02-28,LEIVA,Residential,2,5743.054
8RBARO0,R,2015-04-30,BARBACOAS,Official,0,5745.465
8RBARO0,R,2015-03-31,BARBACOAS,Official,0,5751.522
0RRROBR1,R,2015-09-30,ROBERTO PAYAN,Residential,1,5775.555
8RBARO0,R,2012-01-31,BARBACOAS,Official,0,5776.568
C0UCUMR2,U,2011-10-31,CUMBITARA,Residential,2,5778.194
C0ULEIR2,U,2012-03-31,LEIVA,Residential,2,5778.614
C0UPOLR2,U,2014-01-31,POLICARPA,Residential,2,5780.288
C0RPOLR1,R,2012-01-31,POLICARPA,Residential,1,5782.421
C0UCUMR2,U,2014-02-28,CUMBITARA,Residential,2,5787.052
C3RELE0,R,2013-04-30,EL ROSARIO,Special,0,5794.758
C0UCUMR1,U,2011-10-31,CUMBITARA,Residential,1,5798.377
C0UELC0,U,2015-09-30,EL ROSARIO,Commercial,0,5798.67
C0ULEIR2,U,2016-02-29,LEIVA,Residential,2,5818.102
0RUROBO0,U,2012-09-30,ROBERTO PAYAN,Official,0,5821.922
8RBARO0,R,2011-01-31,BARBACOAS,Official,0,5822.742
C0ULEIR2,U,2012-07-31,LEIVA,Residential,2,5826.752
C0UCUMR1,U,2015-12-31,CUMBITARA,Residential,1,5845.489
8RBARO0,R,2012-12-31,BARBACOAS,Official,0,5860.196
C0ULEIR2,U,2015-03-31,LEIVA,Residential,2,5870.951
8RBARO0,R,2013-06-30,BARBACOAS,Official,0,5875.944
C0ULEIR2,U,2014-10-31,LEIVA,Residential,2,5880.789
C0UCUMR1,U,2011-08-31,CUMBITARA,Residential,1,5894.456
0RRROBR1,R,2015-03-31,ROBERTO PAYAN,Residential,1,5896.619
C0UPOLR2,U,2013-10-31,POLICARPA,Residential,2,5923.875
C0ULEIR2,U,2011-05-31,LEIVA,Residential,2,5927.93
8RBARO0,R,2010-12-31,BARBACOAS,Official,0,5937.68
C0UPOLR2,U,2011-11-30,POLICARPA,Residential,2,5950.653
C0UCUMR1,U,2012-12-31,CUMBITARA,Residential,1,5971.608
C0UCUMR1,U,2014-07-31,CUMBITARA,Residential,1,5973.085
C0ULEIR2,U,2016-03-31,LEIVA,Residential,2,5975.037
C0RPOLR1,R,2011-03-31,POLICARPA,Residential,1,5980.193
C0UCUMR2,U,2014-10-31,CUMBITARA,Residential,2,5984.086
C0UPOLR2,U,2011-09-30,POLICARPA,Residential,2,5988.51
C0UCUMR2,U,2016-01-31,CUMBITARA,Residential,2,5988.849
C0UCUMR1,U,2011-02-28,CUMBITARA,Residential,1,6005.306
C0ULEIR2,U,2011-10-31,LEIVA,Residential,2,6006.773
C0UCUMR2,U,2016-03-31,CUMBITARA,Residential,2,6012.419
C0ULEIR2,U,2014-07-31,LEIVA,Residential,2,6019.997
C0UPOLR2,U,2012-05-31,POLICARPA,Residential,2,6025.607
C0RPOLR1,R,2011-07-31,POLICARPA,Residential,1,6025.904
C0ULEIO0,U,2012-02-29,LEIVA,Official,0,6029.272
C0UPOLR2,U,2012-06-30,POLICARPA,Residential,2,6031.261
C0UPOLR2,U,2012-08-31,POLICARPA,Residential,2,6036.876
C0RPOLR1,R,2011-01-31,POLICARPA,Residential,1,6041.802
C1RPOLE0,R,2014-07-31,POLICARPA,Special,0,6048.768
C0ULEIR2,U,2012-12-31,LEIVA,Residential,2,6050.096
C0UPOLR2,U,2014-02-28,POLICARPA,Residential,2,6052.297
C1RPOLE0,R,2014-06-30,POLICARPA,Special,0,6056.678
C0UCUMR2,U,2016-02-29,CUMBITARA,Residential,2,6056.73
C0ULEIE0,U,2013-11-30,LEIVA,Special,0,6061.201
C0ULEIR2,U,2014-02-28,LEIVA,Residential,2,6079.056
C0UPOLR2,U,2013-12-31,POLICARPA,Residential,2,6088.235
C0UPOLR2,U,2014-10-31,POLICARPA,Residential,2,6090.511
C0RPOLR1,R,2011-08-31,POLICARPA,Residential,1,6091.986
C0UPOLR2,U,2014-04-30,POLICARPA,Residential,2,6092.759
C0ULEIR2,U,2013-05-31,LEIVA,Residential,2,6105.218
8RBARO0,R,2011-03-31,BARBACOAS,Official,0,6117.835
C0ULEIE0,U,2013-12-31,LEIVA,Special,0,6119.171
C0UCUMR2,U,2015-03-31,CUMBITARA,Residential,2,6129.56
C0ULEIR2,U,2012-05-31,LEIVA,Residential,2,6136.503
C0ULEIR2,U,2011-11-30,LEIVA,Residential,2,6137.858
C0ULEIR2,U,2014-08-31,LEIVA,Residential,2,6150.369
C0UPOLR2,U,2011-05-31,POLICARPA,Residential,2,6155.974
C0UPOLR2,U,2013-01-31,POLICARPA,Residential,2,6168.125
C0ULEIR2,U,2012-02-29,LEIVA,Residential,2,6176.642
C0UPOLR2,U,2014-06-30,POLICARPA,Residential,2,6179.304
0RRROBR1,R,2014-11-30,ROBERTO PAYAN,Residential,1,6193.062
C0ULEIR2,U,2015-05-31,LEIVA,Residential,2,6193.466
0RUROBO0,U,2013-04-30,ROBERTO PAYAN,Official,0,6210.04
C0ULEIR2,U,2012-06-30,LEIVA,Residential,2,6210.122
8RBARO0,R,2012-11-30,BARBACOAS,Official,0,6226.656
8RBARO0,R,2016-01-31,BARBACOAS,Official,0,6238.95
C0ULEIR2,U,2015-01-31,LEIVA,Residential,2,6243.283
C0ULEIO0,U,2015-09-30,LEIVA,Official,0,6249.987
C0UCUMR1,U,2015-04-30,CUMBITARA,Residential,1,6257.1
C0ULEIE0,U,2014-10-31,LEIVA,Special,0,6258.072
8RBARO0,R,2011-12-31,BARBACOAS,Official,0,6273.961
C0UPOLR2,U,2012-09-30,POLICARPA,Residential,2,6273.99
C0ULEIR2,U,2012-08-31,LEIVA,Residential,2,6293.37
C0UPOLR2,U,2013-02-28,POLICARPA,Residential,2,6299.318
C0UCUMR1,U,2015-11-30,CUMBITARA,Residential,1,6301.911
8RBARO0,R,2011-02-28,BARBACOAS,Official,0,6312.496
C0UPOLR2,U,2013-05-31,POLICARPA,Residential,2,6325.708
C0ULEIR2,U,2014-01-31,LEIVA,Residential,2,6332.58
C0ULEIR2,U,2011-04-30,LEIVA,Residential,2,6344.261
C0ULEIR2,U,2011-03-31,LEIVA,Residential,2,6346.661
0RRROBR1,R,2015-01-31,ROBERTO PAYAN,Residential,1,6355.091
C0UPOLR2,U,2013-04-30,POLICARPA,Residential,2,6360.95
8RBARO0,R,2011-09-30,BARBACOAS,Official,0,6381.122
C0ULEIR2,U,2012-04-30,LEIVA,Residential,2,6396.555
C0ULEIR2,U,2013-06-30,LEIVA,Residential,2,6403.844
C0UCUMR2,U,2011-02-28,CUMBITARA,Residential,2,6428.99
C0ULEIR2,U,2013-03-31,LEIVA,Residential,2,6430.645
8RBARO0,R,2015-10-31,BARBACOAS,Official,0,6434.133
C0UCUMR2,U,2014-11-30,CUMBITARA,Residential,2,6467.942
0RUROBO0,U,2015-11-30,ROBERTO PAYAN,Official,0,6470.556
C0ULEIE0,U,2013-10-31,LEIVA,Special,0,6476.569
C0UPOLR2,U,2014-11-30,POLICARPA,Residential,2,6478.093
C0UCUMR2,U,2013-10-31,CUMBITARA,Residential,2,6483.002
C0UCUMR1,U,2015-02-28,CUMBITARA,Residential,1,6506.602
C0ULEIR2,U,2014-12-31,LEIVA,Residential,2,6531.69
C0UPOLR2,U,2014-05-31,POLICARPA,Residential,2,6537.995
C0UPOLR2,U,2012-07-31,POLICARPA,Residential,2,6559.315
C0RPOLR1,R,2011-05-31,POLICARPA,Residential,1,6566.097
C0UPOLR2,U,2013-08-31,POLICARPA,Residential,2,6566.728
0RRROBR1,R,2014-09-30,ROBERTO PAYAN,Residential,1,6568.213
8RBARO0,R,2013-08-31,BARBACOAS,Official,0,6579.081
C0RPOLR1,R,2011-06-30,POLICARPA,Residential,1,6587.846
C0ULEIR2,U,2014-06-30,LEIVA,Residential,2,6594.334
C0ULEIE0,U,2014-04-30,LEIVA,Special,0,6594.531
C0UPOLR2,U,2013-06-30,POLICARPA,Residential,2,6599.678
C0UPOLR2,U,2014-09-30,POLICARPA,Residential,2,6603.005
C0UPOLR2,U,2013-09-30,POLICARPA,Residential,2,6609.309
C0UPOLR2,U,2013-07-31,POLICARPA,Residential,2,6649.692
C0UPOLR2,U,2014-08-31,POLICARPA,Residential,2,6654.423
C0ULEIR2,U,2011-09-30,LEIVA,Residential,2,6658.976
C0UCUMR1,U,2014-04-30,CUMBITARA,Residential,1,6669.769
C0UCUMR2,U,2013-11-30,CUMBITARA,Residential,2,6670.378
C0ULEIR2,U,2014-03-31,LEIVA,Residential,2,6676.438
C0ULEIR2,U,2011-01-31,LEIVA,Residential,2,6683.155
C0ULEIR2,U,2014-05-31,LEIVA,Residential,2,6691.848
C0ULEIR2,U,2014-11-30,LEIVA,Residential,2,6693.163
C0UCUMR2,U,2015-10-31,CUMBITARA,Residential,2,6696.892
8RBARO0,R,2011-11-30,BARBACOAS,Official,0,6705.079
C0ULEIR2,U,2013-01-31,LEIVA,Residential,2,6716.906
8RBARO0,R,2012-04-30,BARBACOAS,Official,0,6721.02
C0RPOLR1,R,2011-11-30,POLICARPA,Residential,1,6798.952
8RBARO0,R,2013-07-31,BARBACOAS,Official,0,6805.864
C0UPOLR2,U,2012-10-31,POLICARPA,Residential,2,6809.759
C0RPOLR1,R,2011-12-31,POLICARPA,Residential,1,6815.082
C0ULEIR2,U,2011-12-31,LEIVA,Residential,2,6823.091
C0UCUMR1,U,2011-06-30,CUMBITARA,Residential,1,6827.488
C0ULEIR2,U,2011-06-30,LEIVA,Residential,2,6843.264
C0ULEIR2,U,2012-01-31,LEIVA,Residential,2,6857.455
8RBARO0,R,2011-10-31,BARBACOAS,Official,0,6862.438
C0ULEIR2,U,2013-04-30,LEIVA,Residential,2,6884.946
C0UPOLR2,U,2014-07-31,POLICARPA,Residential,2,6900.925
C0ULEIR2,U,2014-04-30,LEIVA,Residential,2,6915.234
C0UCUMR2,U,2013-12-31,CUMBITARA,Residential,2,6920.921
C0UCUMR2,U,2011-08-31,CUMBITARA,Residential,2,6925.208
8RBARO0,R,2012-06-30,BARBACOAS,Official,0,6943.026
8RBARO0,R,2012-10-31,BARBACOAS,Official,0,6959.925
C0ULEIE0,U,2014-11-30,LEIVA,Special,0,6975.903
C0UCUMR2,U,2015-01-31,CUMBITARA,Residential,2,6982.596
0RRROBR1,R,2013-09-30,ROBERTO PAYAN,Residential Sub,1,6995.392
C0UCUMR2,U,2011-06-30,CUMBITARA,Residential,2,7021.072
0RRROBR1,R,2011-03-31,ROBERTO PAYAN,Residential,1,7032.998
C0ULEIO0,U,2012-07-31,LEIVA,Official,0,7037.402
C0UPOLR2,U,2012-11-30,POLICARPA,Residential,2,7062.567
C0UPOLR2,U,2014-03-31,POLICARPA,Residential,2,7065.589
C0UPOLR2,U,2013-11-30,POLICARPA,Residential,2,7071.904
C0ULEIO0,U,2012-03-31,LEIVA,Official,0,7088.008
C0ULEIR2,U,2013-12-31,LEIVA,Residential,2,7088.406
0RRROBR1,R,2011-06-30,ROBERTO PAYAN,Residential,1,7090.181
C0ULEIO0,U,2012-05-31,LEIVA,Official,0,7092.85
C4RLEIE0,R,2014-12-31,LEIVA,Special,0,7099.22
C0UCUMR1,U,2015-08-31,CUMBITARA,Residential,1,7111.515
8RBARO0,R,2012-02-29,BARBACOAS,Official,0,7122.184
C0UCUMR1,U,2016-05-31,CUMBITARA,Residential,1,7169.187
C0ULEIR2,U,2011-02-28,LEIVA,Residential,2,7186.864
0RRROBR1,R,2011-07-31,ROBERTO PAYAN,Residential,1,7215.767
C0UCUMR2,U,2011-04-30,CUMBITARA,Residential,2,7254.804
C0ULEIE0,U,2013-09-30,LEIVA,Special,0,7285.22
C0UCUMR1,U,2010-12-31,CUMBITARA,Residential,1,7287.01
C0ULEIR2,U,2012-09-30,LEIVA,Residential,2,7288.308
C0ULEIR2,U,2013-11-30,LEIVA,Residential,2,7291.427
C0ULEIR2,U,2013-02-28,LEIVA,Residential,2,7307.996
C0ULEIR2,U,2011-07-31,LEIVA,Residential,2,7312.564
C0RPOLR1,R,2011-09-30,POLICARPA,Residential,1,7326.078
0RRROBR1,R,2012-03-31,ROBERTO PAYAN,Residential,1,7330.112
C0ULEIR2,U,2013-07-31,LEIVA,Residential,2,7331.96
C0ULEIR2,U,2013-10-31,LEIVA,Residential,2,7332.764
C0UCUMR2,U,2010-12-31,CUMBITARA,Residential,2,7358.995
C0UCUMR1,U,2016-03-31,CUMBITARA,Residential,1,7365.07
0RRROBR1,R,2011-02-28,ROBERTO PAYAN,Residential,1,7376.842
C0RPOLR1,R,2012-02-29,POLICARPA,Residential,1,7404.728
C0UCUMR1,U,2014-06-30,CUMBITARA,Residential,1,7407.19
C0UCUMR1,U,2011-09-30,CUMBITARA,Residential,1,7412.058
C0UCUMR1,U,2011-04-30,CUMBITARA,Residential,1,7412.547
C0UCUMR1,U,2014-08-31,CUMBITARA,Residential,1,7486.697
0RRROBR1,R,2011-10-31,ROBERTO PAYAN,Residential,1,7486.766
C0RPOLR1,R,2012-04-30,POLICARPA,Residential,1,7526.453
C0ULEIR2,U,2013-08-31,LEIVA,Residential,2,7527.114
C0UCUMR2,U,2012-05-31,CUMBITARA,Residential,2,7528.1
C0UCUMR2,U,2011-09-30,CUMBITARA,Residential,2,7596.062
C0UCUMR1,U,2015-09-30,CUMBITARA,Residential,1,7610.549
8RBARO0,R,2013-01-31,BARBACOAS,Official,0,7650.758
C0UCUMR1,U,2016-02-29,CUMBITARA,Residential,1,7680.645
C0UCUMR2,U,2014-01-31,CUMBITARA,Residential,2,7687.659
